ACTIVITY_ID,PAGINATION_TOKEN,PUBLISHED_DATE,AUTHOR_NAME,SUBDESCRIPTION,TITLE,TEXT,CHARACTER_COUNT,TAGS,TAGS_COUNT,EMOJIS,EMOJIS_COUNT,LINKS,LINKS_COUNT,PROFILE_MENTION,COMPANY_MENTION,CONTENT,CONTENT_TITLE,CONTENT_URL,CONTENT_ID,IMAGE_URL,POLL_ID,POLL_QUESTION,POLL_RESULTS,POST_URL,VIEWS,COMMENTS,LIKES,SHARES,ENGAGEMENT_SCORE,text_snip,DATE_EXTRACT
6.897544202125992e+18,dXJuOmxpOmFjdGl2aXR5OjY4OTc1NDQyMDIxMjU5OTE5MzYtMTY0NDUwMjY4Nzk0NQ==,2022-02-10 13:18:07+00:00,Megan Lieu,3 months ago,What goes on in my brain while coding:,"What goes on in my brain while coding:

1. “I can’t figure this out” 🤔

2. Confidence rapidly wanes 😳

3. Questions entire career 😵‍💫

4. Swears the entire world is against me 💀

5. “Oh it was just a typo” *phew* 😅

6. ""I’m a debugging goddess"" 🤩

And repeat 🔁 


#programming
#coding
#Python",273,#programming #coding #Python,3.0,"🤔, 😳, 😵‍💫, 💀, 😅, 🤩, 🔁",7.0,,0.0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6897544202125991936,15089,47,170,0,0.0144,What goes on in my brain ,2022-05-17 02:17:49
6.89681749078222e+18,dXJuOmxpOmFjdGl2aXR5OjY4OTY4MTc0OTA3ODIyMjAyODgtMTY0NDMyOTQyNjQ1OQ==,2022-02-08 13:10:26+00:00,Megan Lieu,3 months ago,My favorite Excel shortcut of all time ❤️,"My favorite Excel shortcut of all time ❤️

(Because Excel deserves some love too 🥰)

When you need to autofill a blank column in a spreadsheet that has tens, hundreds or thousands of rows 👇🏼

1️⃣ Go to the first filled cell in your column with the value or formula you want to drag down
2️⃣ Toggle left or right to the next column over that is fully populated
3️⃣ Ctrl +  down to get to the bottom of that filled column
4️⃣ Toggle back to the empty column to get to the last (blank) row/cell of it
5️⃣ Leave any character in that last cell as a marker for where your autofill should stop
6️⃣ Ctrl + up to get back up to the last filled cell in this column
7️⃣ Ctrl + shift + down to highlight all cells down to your marker
8️⃣ Ctrl + D to autofill down to your marker (no more filling too far!)

If you find dragging down or even double clicking with your mouse too cumbersome, or if you’re someone like me who feels very strongly about not using your mouse when using Excel (shout out old EY coworkers for instilling this in me), give this a try 💡

#exceltips
#exceltutorial
#dataanalytics",1071,#exceltips #exceltutorial #dataanalytics,3.0,"❤️, 🥰, 👇🏼, 💡",4.0,,0.0,,,Video (native),,,urn:li:digitalmediaAsset:C4D05AQHgfV3lKqTMjg,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6896817490782220288,890,8,27,0,0.0393,My favorite Excel shortcu,2022-05-17 02:17:49
6.895004931716452e+18,dXJuOmxpOmFjdGl2aXR5OjY4OTUwMDQ5MzE3MTY0NTIzNTMtMTY0Mzg5NzI3ODY5NQ==,2022-02-03 13:07:58+00:00,Megan Lieu,3 months ago,Things data analysts love:,"Things data analysts love:
Getting our hands dirty with messy data, developing our data communication skills, picking the perfect dashboard color palette, R, Excel

Things data analysts hate:
Getting our hands dirty with messy data, developing our data communication skills, picking the perfect dashboard color palette, R, Excel

Tell me I’m wrong 🙄


#dataanalytics
#datavisualization
#R",377,#dataanalytics #datavisualization,2.0,🙄,1.0,,0.0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6895004931716452353,35070,71,377,0,0.0128,Things data analysts love,2022-05-17 02:17:49
6.894281480982659e+18,dXJuOmxpOmFjdGl2aXR5OjY4OTQyODE0ODA5ODI2NTkwNzItMTY0MzcyNDc5NDYwNg==,2022-02-01 13:13:14+00:00,Megan Lieu,3 months ago,My toxic trait (part 2):,"My toxic trait (part 2):

Beginning my first sentence with “So…” instead of literally any other more meaningful word in the English language 🙈

Years ago in a public speaking activity, someone pointed this out and ever since, I’ve noticed how commonplace it is in academic and corporate settings to start our answers or opening sentences with the word “so,” especially for presentations 🤔

*So* this is just my friendly reminder today that unless used to mean “therefore” or “very,”the word “so” should be treated as a filler word just like umm, like, right, etc. 👍

#publicspeaking
#communication
#personaldevelopment",608,#publicspeaking #communication #personaldevelopment,3.0,"🙈, 🤔, 👍",3.0,,0.0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6894281480982659072,2915,18,25,0,0.0148,"My toxic trait (part 2):
",2022-05-17 02:17:49
6.892118422143275e+18,dXJuOmxpOmFjdGl2aXR5OjY4OTIxMTg0MjIxNDMyNzUwMDgtMTY0MzIwOTA4MTE5MQ==,2022-01-26 13:58:01+00:00,Megan Lieu,3 months ago,"The Dunning-Kruger effect, as explained by my SQL learning journey:","The Dunning-Kruger effect, as explained by my SQL learning journey:

The first time I learned that SQL is just “SELECT.. FROM.. WHERE..” I thought “how hard can this be?” 🤷🏻‍♀️ 

The first time I wrote a SQL query without having to look anything up, I thought “I’m getting the hang of this thing” 😯

The first time I used a subquery, I thought “this SQL thing is so easy” 😎

The first time I used a join, I thought “I’ve mastered SQL” 🤩

The first time I used a CTE, I thought “maybe there are a few more things I need to learn” 🤔

The first time I used window/analytical functions, I thought “I might have underestimated SQL” 😬

The first time I ran a cursor, used a stored procedure, executed a transaction, optimized a query using indexes, learned data modeling concepts, etc. I thought “I actually know very little about SQL” 😖

The first time I realized I’d been learning just one dialect of SQL and that there are many more out there to know, I realized I know nothing at all, and that’s ok 😌

#sql #dataanalytics #codinglife",1013,#sql #dataanalytics #codinglife,3.0,"🤷🏻‍♀️, 😯, 😎, 🤩, 🤔, 😬, 😖, 😌",8.0,,0.0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6892118422143275008,98656,125,1127,0,0.0127,The Dunning-Kruger effect,2022-05-17 02:17:49
6.889578134971159e+18,dXJuOmxpOmFjdGl2aXR5OjY4ODk1NzgxMzQ5NzExNTg1MjgtMTY0MjYwMzQyOTUzMQ==,2022-01-19 13:43:49+00:00,Megan Lieu,4 months ago,"They say that if a data professional is looking at housing data, they are either a) Learning beginner machine learning models or b) In the market for their own house… In my case, it’s c) All of the above.","They say that if a data professional is looking at housing data, they are either a) Learning beginner machine learning models or b) In the market for their own house… In my case, it’s c) All of the above.

Kaggle’s housing price datasets were my starting point, but I soon realized I wanted this to actually be applicable and useful for my personal life–namely, I wanted to be able to use this for my own home search. Since none of the datasets in Kaggle had prices for homes in the Northern Virginia area, I scraped my own data from Zillow listings and then got to work.

The goal of this project was to use Python throughout the course of this entire project, making this the first one where I’ve used Python end-to-end: loading, cleaning, transforming, visualizing and building of 6 different regression models. It made for some long nights of Stack Overflow and debugging code that was breaking because of syntax errors, but it was all worth it.

Most important takeaways (besides the fact that the DMV is very very expensive):

💡 The median home price for homes of at least 3 bedrooms and 2 bathrooms in Northern Virginia was $1.01m (!)
💡 Great Falls, Vienna and Arlington had the highest median home prices while Centreville, Reston and Sterling had the lowest median prices
💡 Great Falls, Vienna and Arlington had the highest median home sizes by square foot while Centreville, Reston and Sterling had the lowest median sizes
💡 Buyers pay the most per sqft for homes in Arlington, McLean and Vienna, while Manassas, Annandale and Ashburn had the “best bang for your buck” in terms of price/sqft
💡 Using an Elastic Net Regression model, a home’s price is expected to increase by $226.60 for each additional square foot, by $65.7k for each additional bathroom, by $29.3k for each additional bedroom, and by $4.60 for each dollar increase in the median income of the city where the home is located.

And that’s a wrap on the first episode of ML Learns ML! Please visit the link found in the comments below to see the full project and write-up in my Github. Thank you in advance for any and all feedback 🙏

Update: At the end of this project, I signed on my first home 🥳

#machinelearning #python #datascience",2194,#machinelearning #python #datascience,3.0,"💡, 💡, 💡, 💡, 💡, 🙏, 🥳",7.0,,0.0,,,Document,Predicting Northern Virginia House Prices,https://media-exp1.licdn.com/dms/document/C4D1FAQEFrpnfRFmF9w/feedshare-document-url-metadata-scrapper-pdf/0/1642603275264?e=1653246000&v=beta&t=KGPuDkhT_XrH8yeewREz6u74_dH9U9b_1XmUXWydvMc,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6889578134971158528,37116,43,175,0,0.0059,They say that if a data p,2022-05-17 02:17:49
6.887761351620477e+18,dXJuOmxpOmFjdGl2aXR5OjY4ODc3NjEzNTE2MjA0NzY5MjgtMTY0MjE3MDI3NDYyNw==,2022-01-14 13:24:34+00:00,Megan Lieu,4 months ago,The number of times my Monday-self has thanked my Friday-self for commenting code before the weekend  😅,"The number of times my Monday-self has thanked my Friday-self for commenting code before the weekend  😅

#codinglife #python #dataanalytics",137,#codinglife #python #dataanalytics,3.0,😅,1.0,,0.0,,,Image,,,,https://media-exp1.licdn.com/dms/image/C4D22AQGEkVdZH55Q_A/feedshare-shrink_2048_1536/0/1642170274129?e=1655337600&v=beta&t=XaNTRY9KMe6gmTnNqliMNIOKgM_1U5u2Nf-fpXoo0bM,,,,https://www.linkedin.com/feed/update/urn:li:activity:6887761351620476928,2206,10,52,0,0.0281,The number of times my Mo,2022-05-17 02:17:49
6.88667176812424e+18,dXJuOmxpOmFjdGl2aXR5OjY4ODY2NzE3NjgxMjQyMzk4NzItMTY0MTkxMDQ5NzY3MA==,2022-01-11 13:14:57+00:00,Megan Lieu,4 months ago,The feminine urge to put exclamation marks at the end of every other sentence in all forms of my written communication…,"The feminine urge to put exclamation marks at the end of every other sentence in all forms of my written communication…

In my head, I come across as rude, aggressive, not nice enough, or god forbid, firm, if I don’t do so. It’s part of how I’ve been socially conditioned as a woman to want to always seem warm and likable, especially in professional settings.

But I’m putting an end to my exclamation abuse in 2022. Starting with this post. 

So LinkedIn fam, please call me out if you ever catch me using !’s more than once in any of my messages, posts or comments on here 🙏

#careerdevelopment  #communication #womenintechnology",624,#careerdevelopment #communication #womenintechnology,3.0,🙏,1.0,,0.0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6886671768124239872,4717,5,47,0,0.011,The feminine urge to put ,2022-05-17 02:17:49
6.884918271443792e+18,dXJuOmxpOmFjdGl2aXR5OjY4ODQ5MTgyNzE0NDM3OTE4NzQtMTY0MTQ5MjQzMTQ5NA==,2022-01-06 17:07:11+00:00,Megan Lieu,4 months ago,“Try not crossing lanes and disciplines if you’re just a business major learning tech all day.”,"“Try not crossing lanes and disciplines if you’re just a business major learning tech all day.”

With my last post about late-night coding, I received so many supportive responses saying how they can relate, how it’s actually a sign of passion, and tips for much-needed mental resets.

But the above advice, while probably well-meaning, was the comment that stuck with me the most. 

Honestly probably not the best advice to give someone who was once non-technical but has now made a career switch into a technical field she absolutely loves.

I get it though—I told myself the same thing back when I thought the field I went to school for was the one I'd stay in forever, thought I’d never code (or do anything STEM-related) because I “just didn’t get it,” and overall never bothered trying hard things.

But these days, I’m so glad I bothered—and so glad I never followed any advice (not even my own) to “stay in my lane.”

Steer into unknowns and cross all the lanes, even when you or anyone else thinks you can’t.

#careerintech #womenindata #careerchange",1045,#careerintech #womenindata #careerchange,3.0,,0.0,,0.0,,,Image,,,,https://media-exp1.licdn.com/dms/image/C4D22AQECLle5eKlqVQ/feedshare-shrink_2048_1536/0/1641492430282?e=1655337600&v=beta&t=75griSwCdsMKhrGRPiVsxnfU2HKPtAM3fy4sZlOJ0iQ,,,,https://www.linkedin.com/feed/update/urn:li:activity:6884918271443791874,5058,15,41,0,0.0111,“Try not crossing lanes a,2022-05-17 02:17:49
6.882060638420517e+18,dXJuOmxpOmFjdGl2aXR5OjY4ODIwNjA2Mzg0MjA1MTY4NjQtMTY0MDgxMTExODY4OQ==,2021-12-29 19:51:58+00:00,Megan Lieu,4 months ago,My toxic trait:,"My toxic trait:

Staring at a computer screen debugging code until 10:30 pm, swearing I’ll figure it out if I try just one more thing from Stack Overflow, shutting it down in frustration at 10:45 pm, still coding in my head as I’m getting ready for bed, and wondering why I can’t fall asleep by 11 pm each night…

…and then figuring it out within 5 minutes of starting fresh the next day.

Cheers to leaving behind our toxic traits in 2022! 🥳

#codinglife #programming #python #dataanalytics",483,#codinglife #programming #python #dataanalytics,4.0,🥳,1.0,,0.0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6882060638420516864,413260,237,3257,0,0.0085,My toxic trait:,2022-05-17 02:17:49
6.877388130731745e+18,dXJuOmxpOmFjdGl2aXR5OjY4NzczODgxMzA3MzE3NDUyODAtMTYzOTY5NzEwNjA0MQ==,2021-12-16 22:25:06+00:00,Megan Lieu,5 months ago,"Officially finished my first post-graduate course today (with an A!), and here are some things it taught me, about both Linear Algebra and myself:","Officially finished my first post-graduate course today (with an A!), and here are some things it taught me, about both Linear Algebra and myself:
 
1. Oh how I've missed math and how I can just sit down for hours on end, scratching away on a physical piece of paper, crunching numbers until I've found the right answer or solved the puzzle. But I cannot say the same about timed, graded exams…
 
2. I’ve always found math fun, but also always thought I’d never see high-level math in the real world. But beyond engineering, apparently Linear Algebra has so many applications in economics, chemistry, and physical network flows as seen in circuit design and transportation systems!
 
3. Although I was good at high school math classes, I never went beyond Calculus 1 because I used to be so afraid of challenges and potentially not being good anymore at the “next level,” especially when it came to highly technical and STEM-related courses (fixed mindset AF). 2021 has been the year where I picked up coding AND a real college-level math class–all of which I never ever thought I’d do had you asked me just last year–thus proving to myself once and for all that I can indeed accomplish hard things that push me beyond my comfort zone (finally catching onto this growth mindset thing).
 
4. The greatest irony/tragedy is that I never appreciated learning when I was a full-time student (aka when my only real responsibility was to learn). I remember being so excited to graduate because I thought it meant I’d be done with learning. And now, when I have so many other real-world responsibilities on my plate, I look forward to any opportunity to be a student again (the grass apparently isn’t greener on the other side!) Which leads me to…
 
5. The best kind of learning is the continuous kind. Whether it’s done in a structured, classroom setting, through reading in my free time or a MOOC–learning and being a knowledge-soaking student again has given me such a renewed sense of purpose because there’s never a finish line. The more you do it, the more “next levels” you unlock. And at each level, I was right that you may not be very good when you first start out. But maybe, just maybe, being a beginner, being challenged and doing hard things are the best (Christmas) gifts we can give to ourselves! 
 
Next up…Calculus 2! When I’m pulling my hair out with differential equations and parametric equations, I’ll be sure to refer back to my own takeaways above 🙏🏻

PS: Read Mindset by Carol Dweck. Life changing stuff.

#learning #continuouslearning #growthmindset #personaldevelopement",2573,#learning #continuouslearning #growthmindset #personaldevelopement,4.0,🙏🏻,1.0,,0.0,,,Image,,,,https://media-exp1.licdn.com/dms/image/C4D22AQFbIEC2e8YxKg/feedshare-shrink_2048_1536/0/1639697104756?e=1655337600&v=beta&t=LB3DIC3tYm_YBikAzBwHqv1KvbpsHZkttcWUQT1-jXc,,,,https://www.linkedin.com/feed/update/urn:li:activity:6877388130731745280,3887,0,33,0,0.0085,Officially finished my fi,2022-05-17 02:17:49
6.872337232926175e+18,dXJuOmxpOmFjdGl2aXR5OjY4NzIzMzcyMzI5MjYxNzUyMzItMTYzODQ5Mjg3ODE2NA==,2021-12-02 23:54:38+00:00,Megan Lieu,5 months ago,"New month, almost a new year, new headshot 📸","New month, almost a new year, new headshot 📸

I wanted to take this opportunity to reintroduce myself to all the new (and old) connections here on LinkedIn 👋

My name is Megan and I'm a lover of all things data! I consider myself extremely lucky to be able to work with data on a daily basis as a current Senior Associate doing Analytics & Data Strategy, but I didn't always know ""what I wanted to be when I grow up.""

After graduating from the University of Virginia studying Business and Finance (because that's what all my friends were studying), I spent the first two years post-grad in denial that being an adult was for the rest of my life. Those first two years were filled with a lot of countdowns to Fridays, Sunday Scaries, and an overall passionless existence. For some reason, I thought this arrangement was temporary--that one day I'd be hit with a wave of inspiration and ""adulting"" would just click.

Things had to get a lot worse before I realized that life doesn't just click on its own--you have to put yourself out there, try new and challenging things, and not be afraid of rejection/failure to reach that aha! moment(s). And for me, that moment came in the form one fateful project using Power BI, which led to countless online courses, then dozens of interviews, and eventually to where I am today.

When I discovered my love for data, I discovered along with it the stories it can tell, the problems it can solve, and the people it can connect. But I also found something new in me through data--a side of me that never wanted to stop learning, and always wanted to tackle obstacles head on, rather than shy away from challenges like I always had before.

I started waking up earlier, reading for pleasure, volunteering to take on more responsibilities than just what was required of me at work, and even signed up for Linear Algebra and Multivariable Calc courses at my local community college (!)--all of these things would be unrecognizable to the old, complacent me from just a few months prior.

So in a way, this picture is more than just a new headshot; it symbolizes a new Megan 🙏

Moral of the story: If you're a new grad/adult and feeling lost, rest assured it gets so much better.

#continuouslearning #dataanalytics #analytics #careers",2252,#continuouslearning #dataanalytics #analytics #careers,4.0,"📸, 👋, 🙏",3.0,,0.0,,,Image,,,,https://media-exp1.licdn.com/dms/image/C4E22AQEo19l_lW_Taw/feedshare-shrink_2048_1536/0/1638492876937?e=1655337600&v=beta&t=-Neh3z4ErghZhh0sHivy6ZbKWTZDd2sUSBPtYNZAMOA,,,,https://www.linkedin.com/feed/update/urn:li:activity:6872337232926175232,13312,14,163,0,0.0133,"New month, almost a new y",2022-05-17 02:17:49
6.869009500007911e+18,dXJuOmxpOmFjdGl2aXR5OjY4NjkwMDk1MDAwMDc5MTE0MjQtMTYzNzY5OTQ4NDgxMg==,2021-11-23 19:31:24+00:00,Megan Lieu,6 months ago,"Last week I stepped foot in an office for the first time since March 2020, and for the first time since joining Ankura.","Last week I stepped foot in an office for the first time since March 2020, and for the first time since joining Ankura.

I never would have imagined being excited to come back to an office at the beginning of this pandemic (I'm a major homebody), but these days I really cherish the opportunities I get to meet face-to-face with my new coworkers.

As someone who was in the last graduate class to have started in a non-remote environment, I spent 7 months taking for granted human interactions and relationships in the workplace before offices shut down.

Then during the pandemic, there were so many times when I'd feel so alone--spinning my wheels on problems I didn't want to ping my coworkers about out of fear of being annoying, not being able to destress with teammates during lunch breaks, etc.

So when I started remote at Ankura, I made it a goal to take advantage of as many opportunities to meet new people as possible, even when it scared me (I'm also a major introvert).

But every time I did, I never regretted it. Building and maintaining authentic relationships is always worth it, and it took a pandemic for me to finally realize that.

#returntowork #relationshipbuilding #networking",1189,#returntowork #relationshipbuilding #networking,3.0,,0.0,,0.0,,ankura-consulting-group,Image,,,,https://media-exp1.licdn.com/dms/image/C4E22AQHvlMWiWtmIuw/feedshare-shrink_2048_1536/0/1637699484357?e=1655337600&v=beta&t=O6M5RNcB3lt-XuR5WataUEnIf29eKpSo45FvMZwverk,,,,https://www.linkedin.com/feed/update/urn:li:activity:6869009500007911424,9734,4,120,0,0.0127,Last week I stepped foot ,2022-05-17 02:17:49
6.85273188839886e+18,dXJuOmxpOmFjdGl2aXR5OjY4NTI3MzE4ODgzOTg4NjAyODgtMTYzMzgxODU5OTc3OQ==,2021-10-09 20:29:59+00:00,Megan Lieu,7 months ago,"They say the best way to learn data skills is through real-world projects, and the best real-world projects are the ones you actually find interesting!","They say the best way to learn data skills is through real-world projects, and the best real-world projects are the ones you actually find interesting!

Those who know me outside of work know powerlifting is passion of mine. I am a competitor and Virginia State referee (soon to be National referee), and love giving back to the sport in my free time.

The following dashboards show stats from the Virginia State Championships this past May, where I served as a referee judging the 200 competitors who each competed in the squat, bench and deadlift events across the 2-day meet.

Having witnessed the event's action in person at the time, I then wanted to take a step back to analyze the overall meet data to examine the following using Tableau:
💡 Competitor pool profile, broken out by age, weight classes, equipment used, gender and the states they represented
💡 Results of the event, on an individual and weight-class-averaged basis, measured in Goodlift Points (which measures an individual's strength, normalized for his/her bodyweight, gender and whether the individual lifted raw or equipped) 
💡 Results of the event again, but measured in DOTS (a different measure commonly used, but only normalizes for his/her bodyweight and gender)
💡 Individual attempts by all competitors across all 3 lifts, showing which attempts were good lift (e.g. successful attempt) or no lift (e.g. failed attempt)

I had actually started this project using Power BI but ran into limitations when I was trying to visualize the Attempts dashboard using independent line graphs for each data point across a categorical x-axis (e.g. attempts 1, 2 and 3 for each lift). But that made for a great learning process in both visualization tools!

Overall, this was such a fun way to apply what I've learned in my data analytics journey so far to a passion project of mine. Please check out the dashboards in detail in the link below, and feel free to provide any feedback for improvements to them!

https://lnkd.in/eqczEzRN

#dataanalytics #dataanalysis #visualization #tableau #powerbi #data",2052,#dataanalytics #dataanalysis #visualization #tableau #powerbi #data,6.0,"💡, 💡, 💡, 💡",4.0,https://lnkd.in/eqczEzRN,1.0,,"tableau-software, microsoftpowerbi",Image,,,,https://media-exp1.licdn.com/dms/image/C4E22AQGTQ7ThVWy_TA/feedshare-shrink_2048_1536/0/1633818599246?e=1655337600&v=beta&t=DgoAO3PfMgXEsztrpXoAFqAvpG1x3gJow3_HxI6CRSg,,,,https://www.linkedin.com/feed/update/urn:li:activity:6852731888398860288,5005,4,54,0,0.0116,They say the best way to ,2022-05-17 02:17:49
6.840632196718486e+18,dXJuOmxpOmFjdGl2aXR5OjY4NDA2MzIxOTY3MTg0ODU1MDYtMTYzMDkzMzgwODQ4NQ==,2021-09-06 11:10:08+00:00,Megan Lieu,8 months ago,"Amazing to see how the intersection of analytics and relationships at work (two things you don’t often think would intersect) can be used to reveal insights about who, when and how often companies should bring back employees to the office.","Amazing to see how the intersection of analytics and relationships at work (two things you don’t often think would intersect) can be used to reveal insights about who, when and how often companies should bring back employees to the office.

With all of that being so up in air for many of us in the present, and the results of those decisions having such large and emotional potential impacts on us in the near future, I believe those questions shouldn’t be left up to chance or just “because I say so.”",501,,0.0,,0.0,,0.0,,,Text,,,,,,,,https://www.linkedin.com/feed/update/urn:li:activity:6840632196718485506,548,0,1,0,0.0018,Amazing to see how the in,2022-05-17 02:17:49
6.838594836430426e+18,dXJuOmxpOmFjdGl2aXR5OjY4Mzg1OTQ4MzY0MzA0MjYxMTItMTYzMDQ0ODA2MzkzNQ==,2021-08-31 20:14:23+00:00,Megan Lieu,9 months ago,This past Friday I had the opportunity to speak at the Center for Business Analytics (CBA) at UVA's McIntire School of Commerce 's Careers in Business Analytics finance panel. I was so grateful for the chance to share what I’d learned from the data analytics job search process I had just gone through.,"This past Friday I had the opportunity to speak at the Center for Business Analytics (CBA) at UVA's McIntire School of Commerce 's Careers in Business Analytics finance panel. I was so grateful for the chance to share what I’d learned from the data analytics job search process I had just gone through.

I had learned so much about job applications, resumes, pivoting to a new field, learning new technical skills and networking during a tough job search, and I was dying to share my experiences with anyone who could get any value out of them.

But while I was excited, I also truthfully felt so much imposter syndrome. My fellow panelists were CDO’s, VP’s, founders, senior directors and managers, you name it, all with at least a decade or two more experience in the field than I have. Who was I, at 3 weeks into my first ever analytics job, to give advice about the field?

To calm myself down from the nerves, I treated the event as a learning experience. In many of the conversations, I was another one of the attendees in the audience, soaking in all the wisdom these titans of the industry had to share.

Despite the imposter-syndrome-induced hesitations and public speaking fears, I would not have traded this experience for anything. Not only did I get to give back to the institution, UVA McIntire School of Commerce, that started all of this for me in the first place, I met movers and shakers in the field, and also discovered how rewarding it was to be able to act as a resource to those whose shoes I was in just a few months ago.

A big thank you to Amanda Morris, PMP, Trey Maxham, Sarah Rogis and Lanfei Shi for putting on this amazing event, and considering little old me to be part of it this year.

#dataanalytics #analytics #analyticsjobs #wahoowa",1757,#dataanalytics #analytics #analyticsjobs #wahoowa,4.0,,0.0,,0.0,"Amanda Morris, PMP, Trey Maxham, Sarah Rogis, Lanfei Shi","mcintire-cba, uva-mcintire-school-of-commerce",Image,,,,https://media-exp1.licdn.com/dms/image/C4E22AQEMUkluF0iG8A/feedshare-shrink_2048_1536/0/1630448063400?e=1655337600&v=beta&t=-N3qfLK7sikyq0JDQy-D3rd1xzwIP7PuFzi_o8tykuo,,,,https://www.linkedin.com/feed/update/urn:li:activity:6838594836430426112,2833,9,32,0,0.0145,This past Friday I had th,2022-05-17 02:17:49
6.836100786041209e+18,dXJuOmxpOmFjdGl2aXR5OjY4MzYxMDA3ODYwNDEyMDg4MzItMTYyOTg1MzQzNTk3Nw==,2021-08-24 23:03:55+00:00,Megan Lieu,9 months ago,"I started the Google Coursera Data Analytics Professional Certificate at the beginning of my job search, when I just started to explore the field of #dataanalytics. I needed a refresher of some concepts learned in school, but I got so much more than that out of this experience!","I started the Google Coursera Data Analytics Professional Certificate at the beginning of my job search, when I just started to explore the field of #dataanalytics. I needed a refresher of some concepts learned in school, but I got so much more than that out of this experience!

Not only were the courses filled with amazing resources to build an analytics skillset--including working with spreadsheets, SQL, Tableau and R--but were also packed with so much great information on the actual process of building an analytics career, from how to build my presence in the community, to constructing a portfolio, to navigating the job search process.

While I was fortunate enough to start my first position in analytics at Ankura prior to completing the certificate (and have already begun to apply the concepts just 3 weeks in!), I know my learnings from the past few months have prepared me for an exciting rest of my career to come.

#analytics #googledataanalytics #googlecertification #growwithgoogle #coursera #datascience",1019,#dataanalytics #analytics #googledataanalytics #googlecertification #growwithgoogle #coursera #datascience,7.0,,0.0,,0.0,,"google, coursera, ankura-consulting-group",Article,Completion Certificate for Google Data Analytics,https://coursera.org/share/7a509ae4be150c7bf1eeba564494b9ba,,https://media-exp1.licdn.com/dms/image/sync/C4E27AQFzhuaRcZHRng/articleshare-shrink_800/0/1651605685056?e=1653246000&v=beta&t=RvrDBtR4j72vT3wLnNHp_JBXenrLJplweTFXdH6P3HI,,,,https://www.linkedin.com/feed/update/urn:li:activity:6836100786041208832,1254,0,12,0,0.0096,I started the Google Cour,2022-05-17 02:17:49
6.830528292894913e+18,dXJuOmxpOmFjdGl2aXR5OjY4MzA1MjgyOTI4OTQ5MTI1MTItMTYyODUyNDg1MDA4OQ==,2021-08-09 14:00:50+00:00,Megan Lieu,9 months ago,Super excited to begin my next chapter today at Ankura as a Senior Associate on the Analytics and Data Strategy team!,"Super excited to begin my next chapter today at Ankura as a Senior Associate on the Analytics and Data Strategy team!

A few months ago, I thought the switch from finance to data analytics was going to be nearly impossible. With each ""no""/""unfortunately""/""we regret to inform you"" (and there were so many), I reminded myself that every rejection was redirection. In the end, that really turned out to be true as I found myself deciding between three offers, and ultimately choosing the opportunity that I think was meant for me all along throughout the challenging career-change process.

Many thanks to Nancy (Taormina) Ashker, Jason Chen, CPA, CFE and Komal Gupta for your support during the interview process. To Joseph N. Hoang, CFE, Elizabeth Cordaro, Mike Rinaldi and Susie Jang, thank you for this exciting opportunity to begin my career in data analytics!

#Ankura #newjob #newbeginning #dataanalytics #analyticsstrategy #grateful",932,#Ankura #newjob #newbeginning #dataanalytics #analyticsstrategy #grateful,6.0,,0.0,,0.0,"Nancy (Taormina) Ashker, Jason Chen, CPA, Komal Gupta, Joseph N. Hoang, CFE, Elizabeth Cordaro, Mike Rinaldi, Susie Jang",ankura-consulting-group,Image,,,,https://media-exp1.licdn.com/dms/image/C4E22AQHVVpXP5GJpxw/feedshare-shrink_2048_1536/0/1628524849661?e=1655337600&v=beta&t=L8wJm19itiMSxtdog53qF2zsL-_NKimASZgth1a591Q,,,,https://www.linkedin.com/feed/update/urn:li:activity:6830528292894912512,6533,11,90,0,0.0155,Super excited to begin my,2022-05-17 02:17:49
